participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.menu_number,player.displayed_first,player.lotterychoice,player.roll,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,9,q,0,54,0.00,1,14,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,17,q,1,83,0.00,1,15,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,21,p,1,9,0.00,1,15,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,5,q,0,46,0.00,1,15,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,6,p,0,59,0.00,1,15,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,11,q,0,33,0.00,1,15,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,4,p,0,94,0.00,1,15,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,17,p,0,17,0.00,1,15,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,14,p,1,39,0.00,1,15,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,5,p,1,24,0.00,1,15,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,18,q,0,39,0.00,1,15,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,8,q,1,60,0.00,1,16,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,18,p,1,51,0.00,1,16,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,18,q,0,100,0.00,1,16,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,24,q,1,57,0.00,1,16,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,3,q,0,98,0.00,1,16,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,19,p,0,6,0.00,1,16,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,22,p,1,14,0.00,1,16,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,1,p,1,89,0.00,1,16,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,12,p,1,73,0.00,1,16,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,10,q,0,31,0.00,1,16,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,10,q,1,71,0.00,1,17,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,9,p,1,36,0.00,1,17,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,25,p,0,86,0.00,1,17,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,14,q,1,38,0.00,1,17,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,9,q,1,8,0.00,1,17,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,9,p,1,57,0.00,1,17,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,11,q,0,84,0.00,1,17,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,11,q,0,15,0.00,1,17,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,4,q,1,21,0.00,1,17,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,13,p,1,8,0.00,1,17,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,12,q,1,35,0.00,1,18,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,14,q,0,21,0.00,1,18,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,7,q,0,53,0.00,1,18,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,3,q,1,85,0.00,1,18,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,10,q,0,19,0.00,1,18,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,23,p,0,6,0.00,1,18,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,18,q,0,5,0.00,1,18,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,16,q,0,93,0.00,1,18,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,17,q,0,34,0.00,1,18,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,16,q,0,25,0.00,1,18,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,21,p,0,4,0.00,1,19,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,17,p,1,31,0.00,1,19,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,15,q,0,21,0.00,1,19,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,22,q,0,56,0.00,1,19,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,19,p,0,14,0.00,1,19,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,24,q,0,43,0.00,1,19,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,4,p,1,11,0.00,1,19,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,23,p,1,35,0.00,1,19,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,14,p,0,71,0.00,1,19,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,25,q,0,20,0.00,1,19,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,14,p,1,98,0.00,1,20,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,1,p,1,85,0.00,1,20,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,3,q,0,63,0.00,1,20,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,4,q,1,44,0.00,1,20,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,1,p,1,79,0.00,1,20,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,14,q,0,36,0.00,1,20,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,5,q,1,52,0.00,1,20,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,12,q,0,16,0.00,1,20,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,3,p,1,87,0.00,1,20,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,1,p,1,49,0.00,1,20,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,5,p,1,38,0.00,1,21,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,23,q,0,10,0.00,1,21,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,17,q,0,70,0.00,1,21,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,16,q,1,22,0.00,1,21,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,24,p,1,61,0.00,1,21,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,11,p,1,33,0.00,1,21,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,21,p,1,69,0.00,1,21,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,17,p,1,91,0.00,1,21,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,20,p,0,43,0.00,1,21,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,5,p,1,42,0.00,1,21,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,18,q,0,43,0.00,1,22,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,7,q,0,57,0.00,1,22,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,22,q,0,2,0.00,1,22,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,21,p,1,72,0.00,1,22,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,17,p,1,42,0.00,1,22,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,10,p,1,11,0.00,1,22,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,1,q,0,2,0.00,1,22,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,24,p,1,18,0.00,1,22,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,7,p,1,33,0.00,1,22,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,4,q,1,58,0.00,1,22,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,2,p,1,99,0.00,1,23,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,22,q,0,98,0.00,1,23,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,14,p,1,32,0.00,1,23,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,17,q,1,62,0.00,1,23,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,21,q,0,9,0.00,1,23,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,1,p,1,25,0.00,1,23,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,10,q,0,4,0.00,1,23,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,5,q,0,18,0.00,1,23,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,10,q,0,76,0.00,1,23,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,8,q,0,31,0.00,1,23,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,24,q,1,21,0.00,1,24,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,4,q,0,46,0.00,1,24,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,10,p,1,65,0.00,1,24,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,11,q,1,99,0.00,1,24,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,7,p,1,3,0.00,1,24,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,22,q,0,85,0.00,1,24,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,7,q,1,24,0.00,1,24,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,19,p,0,39,0.00,1,24,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,18,p,0,70,0.00,1,24,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,24,q,0,89,0.00,1,24,baxe0zuf,20211011_1200,,,,0
1,fkt0idrw,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:37.088920+00:00,1,,,5.00,1,23,p,1,3,0.00,1,25,baxe0zuf,20211011_1200,,,,0
2,4nfjsw26,,0,61,61,endpage,EarningsPage,2021-10-11 11:20:46.812635+00:00,1,,,6.00,2,24,p,1,74,0.00,1,25,baxe0zuf,20211011_1200,,,,0
3,8146ibpz,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:04.949319+00:00,1,,,7.00,3,1,p,1,63,0.00,1,25,baxe0zuf,20211011_1200,,,,0
4,oa9qe2uy,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:06.573745+00:00,1,,,6.00,4,10,p,0,4,0.00,1,25,baxe0zuf,20211011_1200,,,,0
5,al37f6iv,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:20.919150+00:00,1,,,25.00,5,18,q,0,90,0.00,1,25,baxe0zuf,20211011_1200,,,,0
6,x27fok07,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:26.336181+00:00,1,,,7.00,6,8,p,1,48,0.00,1,25,baxe0zuf,20211011_1200,,,,0
7,sh2jndtq,,0,61,61,endpage,EarningsPage,2021-10-11 11:23:28.691355+00:00,1,,,7.00,7,19,p,0,93,0.00,1,25,baxe0zuf,20211011_1200,,,,0
8,mx2jjjo0,,0,61,61,endpage,EarningsPage,2021-10-11 11:21:47.951750+00:00,1,,,7.00,8,15,p,1,40,0.00,1,25,baxe0zuf,20211011_1200,,,,0
9,r58np4zf,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:12.266316+00:00,1,,,17.00,9,23,q,1,63,0.00,1,25,baxe0zuf,20211011_1200,,,,0
10,suj4f23a,,0,61,61,endpage,EarningsPage,2021-10-11 11:22:13.393397+00:00,1,,,27.00,10,21,q,0,56,0.00,1,25,baxe0zuf,20211011_1200,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,8,p,0,100,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,19,p,0,48,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,8,p,0,44,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
4,8fkffj19,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:05.848359+00:00,1,,,6.00,4,22,q,0,100,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,15,p,0,26,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,3,q,1,51,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,9,p,0,74,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,22,p,1,11,0.00,1,1,ckjh5tb4,20211013_1300,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,5,p,1,63,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,12,p,1,80,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,12,p,1,43,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
4,8fkffj19,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:05.848359+00:00,1,,,6.00,4,2,p,0,16,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,20,p,0,17,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,9,q,1,53,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,25,p,0,70,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,25,q,1,56,0.00,1,2,ckjh5tb4,20211013_1300,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,12,p,0,25,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,11,q,1,2,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,15,p,0,94,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
4,8fkffj19,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:05.848359+00:00,1,,,6.00,4,23,q,0,72,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,16,q,1,93,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,13,q,1,100,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,6,p,1,96,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,19,q,1,26,0.00,1,3,ckjh5tb4,20211013_1300,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,2,p,1,87,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,16,p,1,18,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,23,p,1,88,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
4,8fkffj19,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:05.848359+00:00,1,,,6.00,4,25,p,0,96,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,3,p,0,4,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,24,q,1,58,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,7,p,1,90,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,15,q,1,61,0.00,1,4,ckjh5tb4,20211013_1300,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,11,q,0,10,0.00,1,5,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,8,p,1,10,0.00,1,5,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,20,p,0,46,0.00,1,5,ckjh5tb4,20211013_1300,,,,0
